og	file	status	fail_reason	n_taxa	n_metadata_taxa	aln_len	mean_nonmissing_frac	mean_ambig_frac	n_pops_total	n_pops_passing_occupancy	frac_pops_passing_occupancy
OG9302	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9302.fasta	PASS		352	350	717	0.989205020920502	0	36	36	1
OG9303	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9303.fasta	PASS		354	352	576	0.987718986742424	0	36	36	1
OG9304	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9304.fasta	PASS		351	349	726	0.967786750021707	0	36	36	1
OG9305	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9305.fasta	PASS		352	350	630	0.98950566893424	0	36	36	1
OG9306	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9306.fasta	PASS		354	352	912	0.999006304824561	0	36	36	1
OG9307	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9307.fasta	PASS		351	349	576	0.993682346386501	0	36	36	1
OG9308	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9308.fasta	PASS		351	349	873	0.991840539325253	0	36	36	1
OG9309	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9309.fasta	PASS		352	350	573	0.992685115931189	0	36	36	1
OG931	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG931.fasta	PASS		350	348	3864	0.996163376645011	0	36	36	1
OG9310	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9310.fasta	PASS		349	347	591	0.988014258059168	0	36	36	1
OG9311	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9311.fasta	PASS		352	350	912	0.849100877192982	0	36	36	1
OG9312	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9312.fasta	PASS		352	350	618	0.990850670365233	0	36	36	1
OG9313	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9313.fasta	PASS		353	351	687	0.992419247149961	0	36	36	1
OG9314	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9314.fasta	PASS		351	349	582	0.993752400082711	0	36	36	1
OG9315	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9315.fasta	PASS		350	348	600	0.995775862068965	0	36	36	1
OG9316	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9316.fasta	PASS		350	348	915	0.971741724766032	0	36	36	1
OG9317	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9317.fasta	PASS		352	350	552	0.992380952380952	0	36	35	0.972222222222222
OG9318	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9318.fasta	PASS		349	347	591	0.998566392135637	0	36	36	1
OG9319	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9319.fasta	PASS		349	347	600	0.992300672430355	0	36	36	1
OG932	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG932.fasta	PASS		352	350	3684	0.99077400341244	0	36	36	1
OG9320	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9320.fasta	PASS		354	352	1008	0.998249797077922	0	36	36	1
OG9321	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9321.fasta	PASS		352	350	702	0.975726495726496	0	36	36	1
OG9322	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9322.fasta	PASS		351	349	561	0.995326601596617	0	36	36	1
OG9323	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9323.fasta	PASS		350	348	549	0.994289512802797	0	36	35	0.972222222222222
OG9324	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9324.fasta	PASS		349	347	582	0.995325668221476	0	36	36	1
OG9325	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9325.fasta	PASS		351	349	579	0.994086237015702	0	36	36	1
OG9326	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9326.fasta	PASS		354	352	687	0.966901548233426	0	36	36	1
OG9327	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9327.fasta	PASS		352	350	576	0.993774801587302	0	36	36	1
OG9328	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9328.fasta	PASS		352	350	708	0.984580306698951	0	36	35	0.972222222222222
OG9329	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9329.fasta	PASS		354	352	603	0.981230212573496	0	36	36	1
OG933	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG933.fasta	PASS		350	348	3792	0.995462316310199	0	36	36	1
OG9330	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9330.fasta	PASS		353	351	603	0.990734834847604	0	36	35	0.972222222222222
OG9331	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9331.fasta	PASS		352	350	555	0.991320463320463	0	36	36	1
OG9332	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9332.fasta	PASS		351	349	549	0.994217149179806	0	36	36	1
OG9333	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9333.fasta	PASS		353	351	849	0.774120047382709	0	36	36	1
OG9334	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9334.fasta	PASS		353	351	570	0.96372269705603	0	36	36	1
OG9335	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9335.fasta	PASS		351	349	561	0.990377396074345	0	36	35	0.972222222222222
OG9336	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9336.fasta	PASS		350	348	555	0.996225535880708	0	36	36	1
OG9337	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9337.fasta	PASS		354	352	633	0.998685013643544	0	36	36	1
OG9338	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9338.fasta	PASS		350	348	546	0.995937013178392	0	36	36	1
OG9339	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9339.fasta	PASS		349	347	567	0.997611169561218	0	36	36	1
OG934	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG934.fasta	PASS		351	349	3849	0.994354206540455	0	36	36	1
OG9340	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9340.fasta	PASS		354	352	630	0.987242965367965	0	36	35	0.972222222222222
OG9341	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9341.fasta	PASS		351	349	609	0.979255767122579	0	36	36	1
OG9342	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9342.fasta	PASS		351	349	621	0.996036524876689	0	36	36	1
OG9343	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9343.fasta	PASS		350	348	630	0.995343003101624	0	36	36	1
OG9344	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9344.fasta	PASS		351	349	732	0.987517027572925	0	36	36	1
OG9345	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9345.fasta	PASS		351	349	588	0.992524803617722	0	36	36	1
OG9346	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9346.fasta	PASS		350	348	558	0.997311827956989	0	36	36	1
OG9347	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9347.fasta	PASS		349	347	552	0.995598922440797	0	36	35	0.972222222222222
OG9348	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9348.fasta	PASS		352	350	888	0.883906048906049	0	36	36	1
OG9349	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9349.fasta	PASS		350	348	552	0.997980176578377	0	36	36	1
OG935	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG935.fasta	PASS		352	350	3879	0.991149412587928	0	36	36	1
OG9350	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9350.fasta	PASS		351	349	603	0.972168764582056	0	36	36	1
OG9351	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9351.fasta	PASS		351	349	546	0.995607544318146	0	36	36	1
OG9352	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9352.fasta	PASS		350	348	579	0.995468802731622	0	36	36	1
OG9353	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9353.fasta	PASS		338	336	687	0.984629514105497	0	36	36	1
OG9354	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9354.fasta	PASS		348	346	624	0.998642915369794	0	36	36	1
OG9355	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9355.fasta	PASS		351	349	567	0.991100801989054	0	36	36	1
OG9356	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9356.fasta	PASS		350	348	570	0.995941722121395	0	36	36	1
OG9357	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9357.fasta	PASS		352	350	723	0.970322070737008	0	36	35	0.972222222222222
OG9358	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9358.fasta	PASS		350	348	549	0.993472981177899	0	36	35	0.972222222222222
OG9359	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9359.fasta	PASS		349	347	558	0.996958053154018	0	36	35	0.972222222222222
OG936	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG936.fasta	PASS		351	349	4065	0.993904214113774	0	36	36	1
OG9360	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9360.fasta	PASS		349	347	615	0.99085775872168	0	36	36	1
OG9361	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9361.fasta	PASS		351	349	549	0.986758941759177	0	36	36	1
OG9362	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9362.fasta	PASS		351	349	630	0.994810569882203	0	36	36	1
OG9363	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9363.fasta	PASS		352	350	969	0.988922305764411	0	36	36	1
OG9364	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9364.fasta	PASS		352	350	558	0.96179211469534	0	36	35	0.972222222222222
OG9365	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9365.fasta	PASS		349	347	564	0.99333190263045	0	36	36	1
OG9366	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9366.fasta	PASS		349	347	573	0.99856159250821	0	36	36	1
OG9367	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9367.fasta	PASS		351	349	1041	0.973482627735619	0	36	36	1
OG9368	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9368.fasta	PASS		351	349	543	0.992385505548608	0	36	36	1
OG9369	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9369.fasta	PASS		354	352	1005	0.854734848484848	0	36	36	1
OG937	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG937.fasta	PASS		353	351	4956	0.959550597968677	0	36	36	1
OG9370	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9370.fasta	PASS		351	349	765	0.963260108245782	0	36	36	1
OG9371	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9371.fasta	PASS		351	349	567	0.994254180500599	0	36	36	1
OG9372	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9372.fasta	PASS		349	347	573	0.997958064889278	0	36	36	1
OG9373	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9373.fasta	PASS		352	350	831	0.990300842358604	0	36	36	1
OG9374	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9374.fasta	PASS		350	348	1272	0.892507951998843	0	36	36	1
OG9375	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9375.fasta	PASS		352	350	633	0.940844053261115	0	36	36	1
OG9376	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9376.fasta	PASS		351	349	558	0.996081995666061	0	36	36	1
OG9377	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9377.fasta	PASS		353	351	618	0.974806147945307	0	36	36	1
OG9378	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9378.fasta	PASS		350	348	564	0.996494660471183	0	36	36	1
OG9379	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9379.fasta	PASS		351	349	531	0.992154069469401	0	36	35	0.972222222222222
OG938	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG938.fasta	PASS		350	348	4053	0.995404284041054	0	36	36	1
OG9380	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9380.fasta	PASS		351	349	549	0.993068929702872	0	36	36	1
OG9381	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9381.fasta	PASS		350	348	546	0.996394888636268	0	36	36	1
OG9382	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9382.fasta	PASS		351	349	663	0.988694265451387	0	36	36	1
OG9383	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9383.fasta	PASS		351	349	711	0.990678611584636	0	36	36	1
OG9384	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9384.fasta	PASS		354	352	684	0.988453615098352	0	36	35	0.972222222222222
OG9385	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9385.fasta	PASS		352	350	549	0.992354931043456	0	36	36	1
OG9386	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9386.fasta	PASS		350	348	591	0.996489487912558	0	36	36	1
OG9387	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9387.fasta	PASS		352	350	669	0.991108263933376	0	36	36	1
OG9388	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9388.fasta	PASS		351	349	582	0.991084000433246	0	36	36	1
OG9389	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9389.fasta	PASS		354	352	1095	0.998056766293068	0	36	36	1
OG939	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG939.fasta	PASS		353	351	4230	0.952966532635563	0	36	36	1
OG9390	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9390.fasta	PASS		351	349	648	0.976356609713821	0	36	35	0.972222222222222
OG9391	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9391.fasta	PASS		350	348	600	0.995320881226054	0	36	35	0.972222222222222
OG9392	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9392.fasta	PASS		353	351	699	0.987136690999352	0	36	36	1
OG9393	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9393.fasta	PASS		350	348	819	0.935799194419884	0	36	36	1
OG9394	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9394.fasta	PASS		351	349	648	0.968963352081786	0	36	36	1
OG9395	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9395.fasta	PASS		350	348	621	0.989269254261758	0	36	36	1
OG9396	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9396.fasta	PASS		352	350	537	0.993471667996808	0	36	36	1
OG9397	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9397.fasta	PASS		349	347	546	0.997746249907633	0	36	36	1
OG9398	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9398.fasta	PASS		351	349	579	0.991131829901371	0	36	36	1
OG9399	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9399.fasta	PASS		353	351	711	0.988896502257965	0	36	35	0.972222222222222
OG94	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG94.fasta	PASS		351	349	9402	0.956360866949603	0	36	36	1
OG940	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG940.fasta	PASS		351	349	4719	0.987116643016617	0	36	36	1
OG9400	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9400.fasta	PASS		350	348	546	0.995700181045009	0	36	36	1
OG9401	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9401.fasta	PASS		353	351	603	0.990890750426406	0	36	36	1
OG9402	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9402.fasta	PASS		351	349	567	0.992445030649424	0	36	36	1
OG9403	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9403.fasta	PASS		349	347	585	0.996118130988448	0	36	36	1
OG9404	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9404.fasta	PASS		350	348	546	0.997010652183066	0	36	36	1
OG9405	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9405.fasta	PASS		352	350	879	0.701332683243946	0	36	36	1
OG9406	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9406.fasta	PASS		351	349	564	0.963146985307566	0	36	35	0.972222222222222
OG9407	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9407.fasta	PASS		352	350	591	0.991409233744259	0	36	36	1
OG9408	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9408.fasta	PASS		353	351	591	0.987823043660607	0	36	36	1
OG9409	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9409.fasta	PASS		349	347	534	0.998532094248184	0	36	36	1
OG941	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG941.fasta	PASS		350	348	3714	0.995917899962243	0	36	36	1
OG9410	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9410.fasta	PASS		352	350	594	0.991967291967292	0	36	35	0.972222222222222
OG9411	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9411.fasta	PASS		349	347	576	0.999369596541787	0	36	36	1
OG9412	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9412.fasta	PASS		353	351	783	0.959779211375635	0	36	36	1
OG9413	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9413.fasta	PASS		350	348	543	0.996602527465549	0	36	36	1
OG9414	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9414.fasta	PASS		352	350	750	0.862514285714286	0	36	36	1
OG9415	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9415.fasta	PASS		350	348	573	0.996930853944755	0	36	36	1
OG9416	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9416.fasta	PASS		352	350	621	0.992891649413389	0	36	35	0.972222222222222
OG9417	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9417.fasta	PASS		350	348	579	0.993950132015167	0	36	35	0.972222222222222
OG9418	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9418.fasta	PASS		351	349	537	0.995112398819719	0	36	36	1
OG9419	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG9419.fasta	PASS		353	351	576	0.986284227603672	0	36	35	0.972222222222222
OG942	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG942.fasta	PASS		351	349	3720	0.994925593862649	0	36	36	1
